Region,Fecha,Comuna,Poblacion,Poblacion_region,Nuevos_región_por_100.000,Cuarentena,Activos_Por_100.000,Activos_5_por_100.000
Tarapaca,2020-05-07,Pozo Almonte,17395,382773,20.37761284103111,Sin,10.060362173038229,17.24633515377982
Tarapaca,2020-05-08,Pozo Almonte,17395,382773,10.972560760555211,Sin,11.497556769186549,17.24633515377982
Tarapaca,2020-05-09,Pozo Almonte,17395,382773,6.792537613677036,Sin,13.41381623071764,17.24633515377982
Antofagasta,2020-04-13,Antofagasta,425725,691854,1.589930823555259,Sin,11.509777438487287,16.44253919783898
Antofagasta,2020-04-14,Antofagasta,425725,691854,0.8672349946665048,Sin,12.09701098126725,18.321686534734866
Antofagasta,2020-04-15,Antofagasta,425725,691854,3.035322481332767,Sin,12.684244524047212,20.200833871630746
Antofagasta,2020-04-16,Antofagasta,425725,691854,2.312626652444013,Sin,13.623818192495156,22.25615127136062
Antofagasta,2020-04-17,Antofagasta,425725,691854,2.746244149777265,Sin,14.563391860943097,24.31146867109049
Antofagasta,2020-04-18,Antofagasta,425725,691854,2.1680874866662623,Sin,16.44253919783898,26.366786070820364
Antofagasta,2020-04-19,Antofagasta,425725,691854,3.324400812888268,Sin,18.321686534734866,28.42210347055024
Antofagasta,2020-04-20,Antofagasta,425725,691854,2.023548320888511,Sin,20.200833871630746,29.909761778926143
Antofagasta,2020-04-21,Antofagasta,425725,691854,4.047096641777022,Sin,22.25615127136062,31.39742008730205
Antofagasta,2020-04-22,Antofagasta,425725,691854,5.058870802221278,Sin,24.31146867109049,32.88507839567796
Antofagasta,2020-04-23,Antofagasta,425725,691854,2.023548320888511,Sin,26.366786070820364,33.942098772681895
Antofagasta,2020-04-24,Antofagasta,425725,691854,3.7580183102215208,Sin,28.42210347055024,34.99911914968583
Antofagasta,2020-04-25,Antofagasta,425725,691854,3.61347914444377,Sin,29.909761778926143,36.05613952668976
Antofagasta,2020-04-26,Antofagasta,425725,691854,7.5160366204430415,Sin,31.39742008730205,37.1131599036937
Antofagasta,2020-04-27,Antofagasta,425725,691854,2.023548320888511,Sin,32.88507839567796,40.47996554896549
Antofagasta,2020-04-28,Antofagasta,425725,691854,3.468939978666019,Sin,33.942098772681895,43.84677119423728
Antofagasta,2020-04-29,Antofagasta,425725,691854,4.769792470665776,Sin,34.99911914968583,47.213576839509074
Antofagasta,2020-04-30,Antofagasta,425725,691854,4.625253304888026,Sin,36.05613952668976,49.21017088496095
Antofagasta,2020-05-01,Antofagasta,425725,691854,6.215184128443284,Sin,37.1131599036937,51.206764930412824
Antofagasta,2020-05-02,Antofagasta,425725,691854,13.008524919997573,Sin,40.47996554896549,53.203358975864695
Antofagasta,2020-05-03,Antofagasta,425725,691854,8.8168891124428,Sin,43.84677119423728,55.199953021316574
Antofagasta,2020-05-04,Antofagasta,425725,691854,2.8907833155550158,Sin,47.213576839509074,54.41697496427662
Antofagasta,2020-05-05,Antofagasta,425725,691854,7.371497454665291,Sin,49.21017088496095,53.63399690723668
Antofagasta,2020-05-06,Antofagasta,425725,691854,6.359723294221036,Total,51.206764930412824,52.85101885019672
Antofagasta,2020-05-07,Antofagasta,425725,691854,5.7815666311100316,Total,53.203358975864695,57.02037700393446
Antofagasta,2020-05-08,Antofagasta,425725,691854,4.047096641777022,Total,55.199953021316574,61.18973515767221
Antofagasta,2020-05-09,Antofagasta,425725,691854,3.468939978666019,Total,54.41697496427662,65.35909331140995
Antofagasta,2020-04-13,Calama,190336,691854,1.589930823555259,Sin,6.304640215198386,5.2538668459986555
Antofagasta,2020-04-14,Calama,190336,691854,0.8672349946665048,Sin,6.041946872898453,5.2538668459986555
Antofagasta,2020-04-15,Calama,190336,691854,3.035322481332767,Sin,5.77925353059852,5.2538668459986555
Antofagasta,2020-04-16,Calama,190336,691854,2.312626652444013,Sin,5.5165601882985875,5.122520174848688
Antofagasta,2020-04-17,Calama,190336,691854,2.746244149777265,Sin,5.2538668459986555,4.991173503698722
Antofagasta,2020-04-18,Calama,190336,691854,2.1680874866662623,Sin,5.2538668459986555,4.859826832548756
Antofagasta,2020-04-19,Calama,190336,691854,3.324400812888268,Sin,5.2538668459986555,4.72848016139879
Antofagasta,2020-04-20,Calama,190336,691854,2.023548320888511,Sin,5.2538668459986555,7.530542479264739
Antofagasta,2020-04-21,Calama,190336,691854,4.047096641777022,Sin,5.122520174848688,10.332604797130687
Antofagasta,2020-04-22,Calama,190336,691854,5.058870802221278,Sin,4.991173503698722,13.134667114996637
Antofagasta,2020-04-23,Calama,190336,691854,2.023548320888511,Sin,4.859826832548756,14.185440484196368
Antofagasta,2020-04-24,Calama,190336,691854,3.7580183102215208,Sin,4.72848016139879,15.236213853396098
Antofagasta,2020-04-25,Calama,190336,691854,3.61347914444377,Sin,7.530542479264739,16.286987222595833
Antofagasta,2020-04-26,Calama,190336,691854,7.5160366204430415,Sin,10.332604797130687,17.33776059179556
Antofagasta,2020-04-27,Calama,190336,691854,2.023548320888511,Sin,13.134667114996637,18.03827617126205
Antofagasta,2020-04-28,Calama,190336,691854,3.468939978666019,Sin,14.185440484196368,18.738791750728534
Antofagasta,2020-04-29,Calama,190336,691854,4.769792470665776,Sin,15.236213853396098,19.439307330195025
Antofagasta,2020-04-30,Calama,190336,691854,4.625253304888026,Sin,16.286987222595833,18.782573974445192
Antofagasta,2020-05-01,Calama,190336,691854,6.215184128443284,Sin,17.33776059179556,18.12584061869536
Antofagasta,2020-05-02,Calama,190336,691854,13.008524919997573,Sin,18.03827617126205,17.469107262945528
Antofagasta,2020-05-03,Calama,190336,691854,8.8168891124428,Sin,18.738791750728534,16.812373907195695
Antofagasta,2020-05-04,Calama,190336,691854,2.8907833155550158,Sin,19.439307330195025,16.98750280206232
Antofagasta,2020-05-05,Calama,190336,691854,7.371497454665291,Sin,18.782573974445192,17.162631696928937
Antofagasta,2020-05-06,Calama,190336,691854,6.359723294221036,Sin,18.12584061869536,17.33776059179556
Antofagasta,2020-05-07,Calama,190336,691854,5.7815666311100316,Sin,17.469107262945528,20.490080699394753
Antofagasta,2020-05-08,Calama,190336,691854,4.047096641777022,Sin,16.812373907195695,23.642400806993948
Antofagasta,2020-05-09,Calama,190336,691854,3.468939978666019,Sin,16.98750280206232,26.794720914593142
Antofagasta,2020-04-13,Maria Elena,6814,691854,1.589930823555259,Sin,14.6756677428823,68.48644946678408
Antofagasta,2020-04-14,Maria Elena,6814,691854,0.8672349946665048,Sin,22.013501614323452,78.27022796203893
Antofagasta,2020-04-15,Maria Elena,6814,691854,3.035322481332767,Sin,29.3513354857646,88.05400645729381
Antofagasta,2020-04-16,Maria Elena,6814,691854,2.312626652444013,Sin,44.027003228646905,91.72292339301438
Antofagasta,2020-04-17,Maria Elena,6814,691854,2.746244149777265,Sin,58.7026709715292,95.39184032873496
Antofagasta,2020-04-18,Maria Elena,6814,691854,2.1680874866662623,Sin,68.48644946678408,99.06075726445553
Antofagasta,2020-04-19,Maria Elena,6814,691854,3.324400812888268,Sin,78.27022796203893,102.7296742001761
Antofagasta,2020-04-20,Maria Elena,6814,691854,2.023548320888511,Sin,88.05400645729381,107.62156344780354
Antofagasta,2020-04-21,Maria Elena,6814,691854,4.047096641777022,Sin,91.72292339301438,112.51345269543098
Antofagasta,2020-04-22,Maria Elena,6814,691854,5.058870802221278,Sin,95.39184032873496,117.4053419430584
Antofagasta,2020-04-23,Maria Elena,6814,691854,2.023548320888511,Sin,99.06075726445553,176.10801291458762
Antofagasta,2020-04-24,Maria Elena,6814,691854,3.7580183102215208,Sin,102.7296742001761,234.8106838861168
Antofagasta,2020-04-25,Maria Elena,6814,691854,3.61347914444377,Sin,107.62156344780354,293.51335485764605
Antofagasta,2020-04-26,Maria Elena,6814,691854,7.5160366204430415,Sin,112.51345269543098,352.21602582917524
Antofagasta,2020-04-27,Maria Elena,6814,691854,2.023548320888511,Sin,117.4053419430584,352.21602582917524
Antofagasta,2020-04-28,Maria Elena,6814,691854,3.468939978666019,Sin,176.10801291458762,352.21602582917524
Antofagasta,2020-04-29,Maria Elena,6814,691854,4.769792470665776,Sin,234.8106838861168,352.21602582917524
Antofagasta,2020-04-30,Maria Elena,6814,691854,4.625253304888026,Sin,293.51335485764605,355.8849427648958
Antofagasta,2020-05-01,Maria Elena,6814,691854,6.215184128443284,Sin,352.21602582917524,359.5538597006164
Antofagasta,2020-05-02,Maria Elena,6814,691854,13.008524919997573,Sin,352.21602582917524,363.22277663633696
Antofagasta,2020-05-03,Maria Elena,6814,691854,8.8168891124428,Sin,352.21602582917524,366.89169357205753
Antofagasta,2020-05-04,Maria Elena,6814,691854,2.8907833155550158,Sin,352.21602582917524,347.3241365815478
Antofagasta,2020-05-05,Maria Elena,6814,691854,7.371497454665291,Sin,355.8849427648958,327.756579591038
Antofagasta,2020-05-06,Maria Elena,6814,691854,6.359723294221036,Sin,359.5538597006164,308.18902260052835
Antofagasta,2020-05-07,Maria Elena,6814,691854,5.7815666311100316,Sin,363.22277663633696,344.8781919577341
Antofagasta,2020-05-08,Maria Elena,6814,691854,4.047096641777022,Sin,366.89169357205753,381.56736131493983
Antofagasta,2020-05-09,Maria Elena,6814,691854,3.468939978666019,Sin,347.3241365815478,418.2565306721456
Antofagasta,2020-04-13,Mejillones,14776,691854,1.589930823555259,Sin,74.4450460205739,103.7718823317091
Antofagasta,2020-04-14,Mejillones,14776,691854,0.8672349946665048,Sin,81.21277747698971,112.79552427359684
Antofagasta,2020-04-15,Mejillones,14776,691854,3.035322481332767,Sin,87.98050893340552,121.81916621548457
Antofagasta,2020-04-16,Mejillones,14776,691854,2.312626652444013,Sin,91.36437466161343,142.12236058473198
Antofagasta,2020-04-17,Mejillones,14776,691854,2.746244149777265,Sin,94.74824038982133,162.42555495397943
Antofagasta,2020-04-18,Mejillones,14776,691854,2.1680874866662623,Sin,103.7718823317091,182.72874932322685
Antofagasta,2020-04-19,Mejillones,14776,691854,3.324400812888268,Sin,112.79552427359684,203.0319436924743
Antofagasta,2020-04-20,Mejillones,14776,691854,2.023548320888511,Sin,121.81916621548457,221.07922757624976
Antofagasta,2020-04-21,Mejillones,14776,691854,4.047096641777022,Sin,142.12236058473198,239.12651146002528
Antofagasta,2020-04-22,Mejillones,14776,691854,5.058870802221278,Sin,162.42555495397943,257.17379534380075
Antofagasta,2020-04-23,Mejillones,14776,691854,2.023548320888511,Sin,182.72874932322685,255.4818624796968
Antofagasta,2020-04-24,Mejillones,14776,691854,3.7580183102215208,Sin,203.0319436924743,253.78992961559285
Antofagasta,2020-04-25,Mejillones,14776,691854,3.61347914444377,Sin,221.07922757624976,252.0979967514889
Antofagasta,2020-04-26,Mejillones,14776,691854,7.5160366204430415,Sin,239.12651146002528,250.40606388738493
Antofagasta,2020-04-27,Mejillones,14776,691854,2.023548320888511,Sin,257.17379534380075,354.177946219094
Antofagasta,2020-04-28,Mejillones,14776,691854,3.468939978666019,Sin,255.4818624796968,457.949828550803
Antofagasta,2020-04-29,Mejillones,14776,691854,4.769792470665776,Sin,253.78992961559285,561.7217108825122
Antofagasta,2020-04-30,Mejillones,14776,691854,4.625253304888026,Sin,252.0979967514889,554.9539794260963
Antofagasta,2020-05-01,Mejillones,14776,691854,6.215184128443284,Sin,250.40606388738493,548.1862479696805
Antofagasta,2020-05-02,Mejillones,14776,691854,13.008524919997573,Sin,354.177946219094,541.4185165132648
Antofagasta,2020-05-03,Mejillones,14776,691854,8.8168891124428,Sin,457.949828550803,534.6507850568489
Antofagasta,2020-05-04,Mejillones,14776,691854,2.8907833155550158,Sin,561.7217108825122,525.6271431149612
Antofagasta,2020-05-05,Mejillones,14776,691854,7.371497454665291,Sin,554.9539794260963,516.6035011730734
Antofagasta,2020-05-06,Mejillones,14776,691854,6.359723294221036,Total,548.1862479696805,507.5798592311857
Antofagasta,2020-05-07,Mejillones,14776,691854,5.7815666311100316,Total,541.4185165132648,450.05414185165137
Antofagasta,2020-05-08,Mejillones,14776,691854,4.047096641777022,Total,534.6507850568489,392.52842447211697
Antofagasta,2020-05-09,Mejillones,14776,691854,3.468939978666019,Total,525.6271431149612,335.00270709258257
Antofagasta,2020-04-13,Ollague,287,691854,1.589930823555259,Sin,0,0
Antofagasta,2020-04-14,Ollague,287,691854,0.8672349946665048,Sin,0,0
Antofagasta,2020-04-15,Ollague,287,691854,3.035322481332767,Sin,0,0
Antofagasta,2020-04-16,Ollague,287,691854,2.312626652444013,Sin,0,0
Antofagasta,2020-04-17,Ollague,287,691854,2.746244149777265,Sin,0,0
Antofagasta,2020-04-18,Ollague,287,691854,2.1680874866662623,Sin,0,0
Antofagasta,2020-04-19,Ollague,287,691854,3.324400812888268,Sin,0,0
Antofagasta,2020-04-20,Ollague,287,691854,2.023548320888511,Sin,0,0
Antofagasta,2020-04-21,Ollague,287,691854,4.047096641777022,Sin,0,0
Antofagasta,2020-04-22,Ollague,287,691854,5.058870802221278,Sin,0,0
Antofagasta,2020-04-23,Ollague,287,691854,2.023548320888511,Sin,0,0
Antofagasta,2020-04-24,Ollague,287,691854,3.7580183102215208,Sin,0,0
Antofagasta,2020-04-25,Ollague,287,691854,3.61347914444377,Sin,0,0
Antofagasta,2020-04-26,Ollague,287,691854,7.5160366204430415,Sin,0,0
Antofagasta,2020-04-27,Ollague,287,691854,2.023548320888511,Sin,0,0
Antofagasta,2020-04-28,Ollague,287,691854,3.468939978666019,Sin,0,0
Antofagasta,2020-04-29,Ollague,287,691854,4.769792470665776,Sin,0,0
Antofagasta,2020-04-30,Ollague,287,691854,4.625253304888026,Sin,0,0
Antofagasta,2020-05-01,Ollague,287,691854,6.215184128443284,Sin,0,0
Antofagasta,2020-05-02,Ollague,287,691854,13.008524919997573,Sin,0,0
Antofagasta,2020-05-03,Ollague,287,691854,8.8168891124428,Sin,0,0
Antofagasta,2020-05-04,Ollague,287,691854,2.8907833155550158,Sin,0,0
Antofagasta,2020-05-05,Ollague,287,691854,7.371497454665291,Sin,0,0
Antofagasta,2020-05-06,Ollague,287,691854,6.359723294221036,Sin,0,0
Antofagasta,2020-05-07,Ollague,287,691854,5.7815666311100316,Sin,0,0
Antofagasta,2020-05-08,Ollague,287,691854,4.047096641777022,Sin,0,0
Antofagasta,2020-05-09,Ollague,287,691854,3.468939978666019,Sin,0,0
Antofagasta,2020-04-13,San Pedro de Atacama,10434,691854,1.589930823555259,Sin,9.584052137243626,0
Antofagasta,2020-04-14,San Pedro de Atacama,10434,691854,0.8672349946665048,Sin,4.792026068621813,0
Antofagasta,2020-04-15,San Pedro de Atacama,10434,691854,3.035322481332767,Sin,0,0
Antofagasta,2020-04-16,San Pedro de Atacama,10434,691854,2.312626652444013,Sin,0,0
Antofagasta,2020-04-17,San Pedro de Atacama,10434,691854,2.746244149777265,Sin,0,0
Antofagasta,2020-04-18,San Pedro de Atacama,10434,691854,2.1680874866662623,Sin,0,0
Antofagasta,2020-04-19,San Pedro de Atacama,10434,691854,3.324400812888268,Sin,0,0
Antofagasta,2020-04-20,San Pedro de Atacama,10434,691854,2.023548320888511,Sin,0,0
Antofagasta,2020-04-21,San Pedro de Atacama,10434,691854,4.047096641777022,Sin,0,0
Antofagasta,2020-04-22,San Pedro de Atacama,10434,691854,5.058870802221278,Sin,0,0
Antofagasta,2020-04-23,San Pedro de Atacama,10434,691854,2.023548320888511,Sin,0,0
Antofagasta,2020-04-24,San Pedro de Atacama,10434,691854,3.7580183102215208,Sin,0,0
Antofagasta,2020-04-25,San Pedro de Atacama,10434,691854,3.61347914444377,Sin,0,0
Antofagasta,2020-04-26,San Pedro de Atacama,10434,691854,7.5160366204430415,Sin,0,0
Antofagasta,2020-04-27,San Pedro de Atacama,10434,691854,2.023548320888511,Sin,0,0
Antofagasta,2020-04-28,San Pedro de Atacama,10434,691854,3.468939978666019,Sin,0,0
Antofagasta,2020-04-29,San Pedro de Atacama,10434,691854,4.769792470665776,Sin,0,0
Antofagasta,2020-04-30,San Pedro de Atacama,10434,691854,4.625253304888026,Sin,0,0
Antofagasta,2020-05-01,San Pedro de Atacama,10434,691854,6.215184128443284,Sin,0,0
Antofagasta,2020-05-02,San Pedro de Atacama,10434,691854,13.008524919997573,Sin,0,0
Antofagasta,2020-05-03,San Pedro de Atacama,10434,691854,8.8168891124428,Sin,0,0
Antofagasta,2020-05-04,San Pedro de Atacama,10434,691854,2.8907833155550158,Sin,0,0
Antofagasta,2020-05-05,San Pedro de Atacama,10434,691854,7.371497454665291,Sin,0,0
Antofagasta,2020-05-06,San Pedro de Atacama,10434,691854,6.359723294221036,Sin,0,0
Antofagasta,2020-05-07,San Pedro de Atacama,10434,691854,5.7815666311100316,Sin,0,0
Antofagasta,2020-05-08,San Pedro de Atacama,10434,691854,4.047096641777022,Sin,0,0
Antofagasta,2020-05-09,San Pedro de Atacama,10434,691854,3.468939978666019,Sin,0,0
Antofagasta,2020-04-13,Sierra Gorda,1746,691854,1.589930823555259,Sin,0,0
Antofagasta,2020-04-14,Sierra Gorda,1746,691854,0.8672349946665048,Sin,0,0
Antofagasta,2020-04-15,Sierra Gorda,1746,691854,3.035322481332767,Sin,0,0
Antofagasta,2020-04-16,Sierra Gorda,1746,691854,2.312626652444013,Sin,0,0
Antofagasta,2020-04-17,Sierra Gorda,1746,691854,2.746244149777265,Sin,0,0
Antofagasta,2020-04-18,Sierra Gorda,1746,691854,2.1680874866662623,Sin,0,0
Antofagasta,2020-04-19,Sierra Gorda,1746,691854,3.324400812888268,Sin,0,0
Antofagasta,2020-04-20,Sierra Gorda,1746,691854,2.023548320888511,Sin,0,0
Antofagasta,2020-04-21,Sierra Gorda,1746,691854,4.047096641777022,Sin,0,0
Antofagasta,2020-04-22,Sierra Gorda,1746,691854,5.058870802221278,Sin,0,0
Antofagasta,2020-04-23,Sierra Gorda,1746,691854,2.023548320888511,Sin,0,0
Antofagasta,2020-04-24,Sierra Gorda,1746,691854,3.7580183102215208,Sin,0,0
Antofagasta,2020-04-25,Sierra Gorda,1746,691854,3.61347914444377,Sin,0,0
Antofagasta,2020-04-26,Sierra Gorda,1746,691854,7.5160366204430415,Sin,0,0
Antofagasta,2020-04-27,Sierra Gorda,1746,691854,2.023548320888511,Sin,0,0
Antofagasta,2020-04-28,Sierra Gorda,1746,691854,3.468939978666019,Sin,0,0
Antofagasta,2020-04-29,Sierra Gorda,1746,691854,4.769792470665776,Sin,0,0
Antofagasta,2020-04-30,Sierra Gorda,1746,691854,4.625253304888026,Sin,0,28.6368843069874
Antofagasta,2020-05-01,Sierra Gorda,1746,691854,6.215184128443284,Sin,0,57.2737686139748
Antofagasta,2020-05-02,Sierra Gorda,1746,691854,13.008524919997573,Sin,0,85.91065292096219
Antofagasta,2020-05-03,Sierra Gorda,1746,691854,8.8168891124428,Sin,0,114.5475372279496
Antofagasta,2020-05-04,Sierra Gorda,1746,691854,2.8907833155550158,Sin,0,114.5475372279496
Antofagasta,2020-05-05,Sierra Gorda,1746,691854,7.371497454665291,Sin,28.6368843069874,114.5475372279496
Antofagasta,2020-05-06,Sierra Gorda,1746,691854,6.359723294221036,Sin,57.2737686139748,114.5475372279496
Antofagasta,2020-05-07,Sierra Gorda,1746,691854,5.7815666311100316,Sin,85.91065292096219,157.5028636884307
Antofagasta,2020-05-08,Sierra Gorda,1746,691854,4.047096641777022,Sin,114.5475372279496,200.45819014891177
Antofagasta,2020-05-09,Sierra Gorda,1746,691854,3.468939978666019,Sin,114.5475372279496,243.4135166093929
Antofagasta,2020-04-13,Taltal,13657,691854,1.589930823555259,Sin,21.96675697444534,36.61126162407557
Antofagasta,2020-04-14,Taltal,13657,691854,0.8672349946665048,Sin,29.289009299260453,36.61126162407557
Antofagasta,2020-04-15,Taltal,13657,691854,3.035322481332767,Sin,36.61126162407557,36.61126162407557
Antofagasta,2020-04-16,Taltal,13657,691854,2.312626652444013,Sin,36.61126162407557,34.78069854287179
Antofagasta,2020-04-17,Taltal,13657,691854,2.746244149777265,Sin,36.61126162407557,32.95013546166801
Antofagasta,2020-04-18,Taltal,13657,691854,2.1680874866662623,Sin,36.61126162407557,31.11957238046423
Antofagasta,2020-04-19,Taltal,13657,691854,3.324400812888268,Sin,36.61126162407557,29.289009299260453
Antofagasta,2020-04-20,Taltal,13657,691854,2.023548320888511,Sin,36.61126162407557,19.52600619950697
Antofagasta,2020-04-21,Taltal,13657,691854,4.047096641777022,Sin,34.78069854287179,9.763003099753485
Antofagasta,2020-04-22,Taltal,13657,691854,5.058870802221278,Sin,32.95013546166801,0
Antofagasta,2020-04-23,Taltal,13657,691854,2.023548320888511,Sin,31.11957238046423,0
Antofagasta,2020-04-24,Taltal,13657,691854,3.7580183102215208,Sin,29.289009299260453,0
Antofagasta,2020-04-25,Taltal,13657,691854,3.61347914444377,Sin,19.52600619950697,0
Antofagasta,2020-04-26,Taltal,13657,691854,7.5160366204430415,Sin,9.763003099753485,0
Antofagasta,2020-04-27,Taltal,13657,691854,2.023548320888511,Sin,0,2.440750774938371
Antofagasta,2020-04-28,Taltal,13657,691854,3.468939978666019,Sin,0,4.881501549876742
Antofagasta,2020-04-29,Taltal,13657,691854,4.769792470665776,Sin,0,7.322252324815113
Antofagasta,2020-04-30,Taltal,13657,691854,4.625253304888026,Sin,0,7.322252324815113
Antofagasta,2020-05-01,Taltal,13657,691854,6.215184128443284,Sin,0,7.322252324815113
Antofagasta,2020-05-02,Taltal,13657,691854,13.008524919997573,Sin,2.440750774938371,7.322252324815113
Antofagasta,2020-05-03,Taltal,13657,691854,8.8168891124428,Sin,4.881501549876742,7.322252324815113
Antofagasta,2020-05-04,Taltal,13657,691854,2.8907833155550158,Sin,7.322252324815113,7.322252324815113
Antofagasta,2020-05-05,Taltal,13657,691854,7.371497454665291,Sin,7.322252324815113,7.322252324815113
